Returns,Volatility,Sharpe
0.1959622853501601,0.3172340410707116,0.5861990242992523
0.21532643611629643,0.3097356156392098,0.662908705841137
0.2807490173165162,0.3684903189291266,0.7347520502121809
0.2663793466506262,0.33512999275377675,0.7650146277387669
0.3053180911451055,0.35983338901957324,0.82070786135147
0.24516043021434233,0.32801491336724525,0.7169199345246138
0.29256812122335385,0.3440208913703983,0.8213690747028503
0.1996186553580945,0.3063531912806637,0.6189543988930623
0.15711484727177133,0.3267618512504533,0.450220387443613
0.23200866456508148,0.32063161379230365,0.6924104018916007
0.24225085535059926,0.3412435178293077,0.6806015153869464
0.2091866081352395,0.30406492681391395,0.6550791971385131
0.2942196347701564,0.38273960588677747,0.7425926933055227
0.1901722271490361,0.3121576164684391,0.5771835048825487
0.21801162879531966,0.3070136685148554,0.6775321431177734
0.19485933391016053,0.30783941623100314,0.6005057317658172
0.27870435586833736,0.37317338702674735,0.7200523006456456
0.19824063487163518,0.3096370416353898,0.6079396504934192
0.20273369570038707,0.30860663149073253,0.6245286913290937
0.28598484847757205,0.3571855394898083,0.7726652340735278
0.28791046340433835,0.35612700585213136,0.7803689662325985
0.28078412676318604,0.36453564667412414,0.7428193353207319
0.19506433989738683,0.3061692476874169,0.6044511043980747
0.19116641466713258,0.3106420829128151,0.58319984519927
0.2794797435759502,0.3361151055540191,0.8017483865587245
0.19515627926270207,0.30715351180356953,0.602813486244992
0.3216095217389234,0.384390067690076,0.8106596604108051
0.31440701695749945,0.36830657732363076,0.8265044278316463
0.2102247398579811,0.31871989543807,0.6282153788447338
0.21870221331974704,0.3048959671689592,0.6845030298616378
0.18745082977210004,0.30616422620165307,0.579593612139464
0.2653616540714112,0.34727227587723447,0.7353355617759855
0.2592907620263619,0.35163737160232406,0.7089427408992562
0.22112835020977914,0.31832665714720604,0.6632443292744583
0.23452299457450154,0.32811500299360336,0.6842814029411469
0.302653078701087,0.3691055386583142,0.7928710031414612
0.18651628155816427,0.30924288416913087,0.5708014334183487
0.3096026398782358,0.40806994251667317,0.734194334506748
0.2944842143449898,0.36053077696052566,0.7890705385635851
0.23575342979355426,0.31504633276356747,0.7165721556358354
0.229677363089838,0.31145677977527775,0.7053221421230245
0.2533269470082406,0.3365654756256495,0.7229706093767175
0.22808259665956598,0.32487725720241795,0.6712768955805591
0.30247906641096295,0.3862205333387847,0.757285128997547
0.2899914447502752,0.3501321136852636,0.7996737054572539
0.2755468084770859,0.35234525440553227,0.7536551298955609
0.3309393318886794,0.38451977073265736,0.834649753580075
0.3114453036964094,0.37326160424122273,0.8075979427597337
0.261305320191513,0.36122794766439015,0.695697334097183
0.2826264493511362,0.34342249735166164,0.7938514554332445
0.2716322930295356,0.34989942955348513,0.747735694692074
0.2110475472732737,0.30747120224784136,0.6538743980036757
0.24344505729995664,0.3294902950762191,0.7085035911177753
0.2582429331782952,0.3241834691690209,0.7657482777101992
0.30644343709122296,0.3775427226762797,0.7851917658214418
0.241713287546822,0.3214493797124611,0.720839118601166
0.32571041373624193,0.38648830340098617,0.8168692582882351
0.21028408925289488,0.3109311697647252,0.6441428480922176
0.23102032400006695,0.33578773735288303,0.6582143997944578
0.22774182520924613,0.32182969629995,0.6765746844141677
0.1991337884890178,0.3029479207753684,0.6243112281640574
0.2565475388994408,0.3342891825165916,0.737527720889395
0.2688703478657265,0.35412410717420306,0.731015885734041
0.26720223518420255,0.334466791539429,0.7689918452005181
0.24997463783417795,0.33323427906468644,0.7201379117050404
0.25495855112501636,0.35698418285352845,0.6861888086103901
0.26091957455891535,0.33065120163784045,0.7588648500777126
0.21743750326141575,0.3172718292090862,0.6538163308684799
0.26833439019831207,0.33726167111605426,0.7659761316589612
0.24136680039456532,0.32440669547918655,0.7131998310109153
0.27399855496710684,0.3375485004525824,0.7821055481305342
0.18158114027077832,0.3094718229737461,0.5544321890827985
0.2199620441560185,0.31390036125538073,0.6688811803730265
0.28482796813516903,0.34653944580559864,0.7930640262215394
0.21152248759405887,0.32150219252501927,0.6268152823821765
0.2298632282475965,0.3138481594767105,0.7005401230142047
0.2102095787381101,0.3065508624867084,0.6531039486042578
0.2941736849273646,0.3595520301348516,0.7903548335432399
0.2003072838745861,0.31519393269407403,0.6037783857321187
0.28705283606134013,0.34562195392730066,0.8016065904182013
0.23347740805985445,0.31879154548159466,0.7010142245844373
0.19379910996574345,0.3154925347837142,0.582578317080456
0.26491659731620304,0.344726447376547,0.7394750221695521
0.33973762406058444,0.4176544189252503,0.7894987078290658
0.30613116321901823,0.3543901270473684,0.8356078248744125
0.23115527910855463,0.31956968748887477,0.6920408529555975
0.2228394587269617,0.3204302662465294,0.664230196542075
0.26853478713570544,0.3343280012695264,0.7732968406893371
0.2801627623494366,0.3479992128401682,0.7763315328920558
0.3257566211005784,0.3965750290264154,0.7962090348344808
0.2893625763246776,0.34760507822213743,0.8036780640648483
0.2139131228811985,0.3117073451677821,0.6541813211730335
0.31744981311959297,0.3726481879582719,0.825040408230887
0.19467075018632227,0.313476015213119,0.5891064745759654
0.23002341151523722,0.3086175035002761,0.712932380761872
0.21612552764712817,0.32118791400734364,0.641759912679701
0.19101237282887407,0.3147109577190457,0.575170226485951
0.2186732524561757,0.30945882197752356,0.6743167026963346
0.2336861331160622,0.32276970827005624,0.6930208361712419
0.2804030625438984,0.3451000917062194,0.7835496687554928
0.3079594690655157,0.36325552460239713,0.8202475912559031
0.27340763656090233,0.33969745370576954,0.7754183426675139
0.23873525964910347,0.32771966432081606,0.6979601304155696
0.2104696097765075,0.30237244671614594,0.662989012238604
0.31255969526803457,0.40367889198014456,0.7495058604226359
0.26469202023673816,0.3408801929014674,0.7471599275653946
0.2532898237833874,0.3363083703750561,0.72341293055557
0.24491573351065182,0.32293916933113614,0.7274302897267112
0.27547630856813177,0.3542576239102837,0.7493877072787121
0.21256332596803773,0.3200139443782551,0.6329828106759271
0.24396799890240134,0.32709116949709366,0.7152990380698132
0.23868115191727826,0.32549838803122716,0.7025569413736679
0.2569581159264651,0.32930376815552864,0.7499401458711153
0.3054749256863629,0.3884195744446947,0.7607106982411728
0.2617431103975326,0.34795303978232417,0.7234973735393159
0.2735153180691923,0.334686677234996,0.7873492911227189
0.27251453319055285,0.3494702925235942,0.751178394291782
0.26255381556355983,0.3788630392643579,0.6666098019325033
0.28546437392008506,0.35768465992331455,0.7701319200525484
0.21410385345303168,0.3179394064505126,0.6419583395831763
0.30339385808400166,0.37722470080744697,0.7777694765374432
